assessment_date	point_code	type	is_present	no_habitat	assessment_source	inaccessible	not_measurable	change_location	db_ref
19152	118441_1	63	1	0	field assessment	NA	NA	0	NA
19152	18546_2	63	1	0	field assessment	NA	NA	0	NA
19152	659794_2	63	0	1	field assessment	NA	NA	0	NA
19152	79986_2	63	1	0	field assessment	NA	NA	0	NA
19153	386674_2	63	1	0	field assessment	NA	NA	0	NA
19153	452066_2	63	1	0	field assessment	NA	NA	0	NA
19163	1177233_1	64	1	0	field assessment	NA	NA	0	NA
19163	128657_1	64	1	0	field assessment	NA	NA	0	NA
19163	3741830_2	55	1	0	field assessment	NA	NA	0	NA
19163	845457_1	64	1	0	field assessment	NA	NA	0	NA
19163	905382_1	55	1	0	field assessment	NA	NA	0	NA
19164	3016210_1	55	1	0	field assessment	NA	NA	0	NA
19164	4851218_2	55	1	0	field assessment	NA	NA	0	NA
19165	2943734_2	55	0	NA	field assessment	NA	NA	1	NA
19165	2943734_3	55	1	0	field assessment	NA	NA	1	NA
19165	3011510_1	55	1	0	field assessment	NA	NA	0	3011510
19165	3351638_1	51	1	0	field assessment	NA	NA	0	3351638
19166	321169_1	64	0	NA	field assessment	NA	NA	1	NA
19166	321169_2	64	1	0	field assessment	NA	NA	1	NA
19166	720369_2	64	1	0	field assessment	NA	NA	0	NA
19166	984721_1	64	1	0	field assessment	NA	NA	0	NA
19167	1156230_2	55	1	0	field assessment	NA	NA	0	NA
19167	2468182_2	55	1	0	field assessment	NA	NA	0	NA
19167	3008870_2	55	1	0	field assessment	NA	NA	0	NA
19167	327153_2	64	1	0	field assessment	NA	NA	0	NA
19167	3927238_1	55	1	0	field assessment	NA	NA	0	3927238
19167	4042038_2	55	1	0	field assessment	NA	NA	0	NA
19167	4057446_2	55	1	0	field assessment	NA	NA	0	NA
19167	4598982_1	55	1	0	field assessment	NA	NA	0	NA
19173	107957_1	19	1	0	field assessment	NA	NA	0	107957
19177	1286278_2	55	1	0	field assessment	NA	NA	0	NA
19177	1618054_2	55	1	0	field assessment	NA	NA	0	NA
19177	6152326_2	55	1	0	field assessment	NA	NA	0	NA
19178	2898758_1	55	1	0	field assessment	NA	NA	0	NA
19178	4975814_2	55	1	0	field assessment	NA	NA	0	NA
19178	818374_1	55	0	NA	field assessment	NA	NA	0	818374
19178	818374_2	55	1	0	field assessment	NA	NA	1	818374
19200	2664513_1	51	1	0	field assessment	NA	NA	0	NA
19200	698433_1	51	1	0	field assessment	NA	NA	0	698433
19200	732161_1	10	1	0	field assessment	NA	NA	0	732161
19202	188062_1	52	1	0	field assessment	NA	NA	0	188062
19202	500782_1	51	1	0	field assessment	NA	NA	0	NA
19204	122549_1	10	1	0	field assessment	NA	NA	0	122549
19204	212661_2	10	1	0	field assessment	NA	NA	0	NA
19204	450229_1	10	1	0	field assessment	NA	NA	0	450229
19204	540341_1	10	1	0	field assessment	NA	NA	0	NA
19204	736949_2	4	1	0	field assessment	NA	NA	0	NA
19205	102453_1	15	NA	NA	field assessment	long term	NA	0	102453
19205	102453_1	17	NA	NA	field assessment	long term	NA	0	102453
19205	1037749_1	17	1	0	field assessment	NA	NA	0	1037749
19205	2003969_1	19	0	NA	field assessment	NA	NA	0	2003969
19205	2003969_2	19	1	0	field assessment	NA	NA	1	2003969
19205	2035253_1	19	0	1	field assessment	NA	NA	0	2035253
19205	2047285_1	19	0	1	field assessment	NA	NA	0	2047285
19205	2151425_1	19	1	0	field assessment	NA	NA	0	2151425
19205	2205109_1	19	1	0	field assessment	NA	NA	0	2205109
19205	54273_1	19	1	0	field assessment	NA	NA	0	54273
19205	625457_1	17	NA	NA	field assessment	long term	NA	0	625457
19205	632245_1	19	1	0	field assessment	NA	NA	0	632245
19205	801793_2	10	1	0	field assessment	NA	NA	0	NA
19205	834869_1	19	0	1	field assessment	NA	NA	0	834869
19205	959925_1	19	1	0	field assessment	NA	NA	0	959925
19206	1322293_1	19	1	0	field assessment	NA	NA	0	1322293
19206	1391925_1	19	0	NA	field assessment	NA	NA	0	1391925
19206	1391925_2	19	1	0	field assessment	NA	NA	1	1391925
19206	1462325_1	19	1	0	field assessment	NA	NA	0	1462325
19206	176566_1	39	1	0	field assessment	NA	NA	0	176566
19206	1916213_1	19	1	0	field assessment	NA	NA	0	1916213
19206	1986613_1	19	1	0	field assessment	NA	NA	0	1986613
19206	2108725_1	19	1	0	field assessment	NA	NA	0	2108725
19206	2178357_1	19	1	0	field assessment	NA	NA	0	2178357
19206	255698_1	39	NA	NA	field assessment	NA	NA	0	255698
19206	255698_1	52	NA	NA	field assessment	NA	NA	0	255698
19206	30418_1	50	0	NA	field assessment	NA	NA	0	30418
19206	30418_2	50	1	0	field assessment	NA	NA	1	30418
19206	359122_1	50	NA	NA	field assessment	NA	NA	0	359122
19207	255826_1	38	0	NA	field assessment	NA	NA	0	255826
19207	255826_1	39	0	NA	field assessment	NA	NA	0	255826
19207	255826_1	51	0	NA	field assessment	NA	NA	0	255826
19207	255826_2	51	1	0	field assessment	NA	NA	1	255826
19207	773970_1	51	1	0	field assessment	short term	NA	0	773970
19208	1026225_1	19	NA	NA	field assessment	long term	NA	0	1026225
19208	1288369_1	19	NA	NA	field assessment	long term	NA	0	1288369
19208	1506613_1	19	1	0	field assessment	NA	NA	0	1506613
19208	1670453_1	19	1	0	field assessment	NA	NA	0	1670453
19208	1792053_1	17	1	0	field assessment	NA	NA	0	1792053
19208	1899829_1	19	0	NA	field assessment	NA	NA	0	1899829
19208	1899829_2	19	1	0	field assessment	NA	NA	1	1899829
19208	1972277_1	19	0	1	field assessment	NA	NA	0	1972277
19208	2145589_1	19	0	NA	field assessment	NA	NA	0	2145589
19208	2145589_2	19	1	0	field assessment	NA	NA	1	2145589
19208	2336945_1	19	NA	NA	field assessment	long term	NA	0	2336945
19208	530485_1	19	0	NA	field assessment	NA	NA	0	530485
19208	530485_2	19	1	0	field assessment	NA	NA	1	530485
19208	940085_1	19	1	0	field assessment	NA	NA	0	940085
19209	1036081_1	12	0	NA	field assessment	NA	NA	0	1036081
19209	1036081_1	17	0	NA	field assessment	NA	NA	0	1036081
19209	1036081_2	17	1	0	field assessment	NA	NA	1	1036081
19209	2273073_1	19	1	0	field assessment	NA	NA	0	2273073
19209	585521_1	19	1	0	field assessment	NA	NA	0	585521
19209	823089_1	17	1	0	field assessment	NA	NA	0	823089
19209	913201_1	17	1	0	field assessment	NA	NA	0	913201
19215	1418417_1	19	1	0	field assessment	NA	NA	0	1418417
19215	1680561_1	19	1	0	field assessment	NA	NA	0	1680561
19215	2221233_1	19	1	0	field assessment	NA	NA	0	2221233
19216	1090737_1	19	0	NA	field assessment	NA	NA	0	1090737
19216	1090737_2	19	1	0	field assessment	NA	NA	1	1090737
19216	369841_1	19	1	0	field assessment	NA	NA	0	369841
19216	566449_1	19	1	0	field assessment	NA	NA	0	566449
19222	1388150_1	80	1	0	field assessment	NA	NA	0	NA
19222	64777_1	50	1	0	field assessment	NA	NA	0	64777
19222	755986_1	84	1	0	field assessment	NA	NA	0	755986
19222	844406_1	89	1	0	field assessment	NA	NA	0	844406
19222	863862_2	80	1	0	field assessment	NA	NA	0	NA
19222	885366_1	89	1	0	field assessment	NA	NA	0	885366
19226	140241_1	51	0	NA	field assessment	NA	NA	0	140241
19226	140241_2	51	1	0	field assessment	NA	NA	1	140241
19226	545745_1	51	0	NA	field assessment	NA	NA	0	545745
19226	545745_2	51	1	0	field assessment	NA	NA	1	545745
19226	96978_1	24	1	0	field assessment	NA	NA	0	NA
19227	1022766_1	51	1	0	field assessment	NA	NA	0	NA
19227	225246_1	50	1	0	field assessment	NA	NA	0	225246
19227	311262_2	52	1	0	field assessment	NA	NA	0	NA
19227	678638_1	51	0	NA	field assessment	NA	NA	0	678638
19227	678638_1	80	0	NA	field assessment	NA	NA	0	678638
19227	678638_2	51	1	0	field assessment	NA	NA	1	678638
19228	226262_1	52	1	0	field assessment	NA	NA	0	226262
19228	26322_1	39	1	0	field assessment	NA	NA	0	NA
19228	509686_1	38	0	NA	field assessment	NA	NA	0	509686
19228	509686_1	82	0	NA	field assessment	NA	NA	0	509686
19228	509686_2	82	1	0	field assessment	NA	NA	1	509686
19228	65526_1	50	1	0	field assessment	NA	NA	0	65526
19228	75474_1	39	1	0	field assessment	NA	NA	0	NA
19228	9938_1	39	1	0	field assessment	NA	NA	0	NA
19229	343809_1	51	0	NA	field assessment	NA	NA	0	343809
19229	343809_2	51	1	0	field assessment	NA	NA	1	343809
19230	1635254_1	80	1	0	field assessment	NA	NA	0	NA
19230	201938_1	38	0	NA	field assessment	NA	NA	0	201938
19230	201938_1	39	0	NA	field assessment	NA	NA	0	201938
19230	201938_1	52	0	NA	field assessment	NA	NA	0	201938
19230	201938_2	52	1	0	field assessment	NA	NA	1	201938
19230	414646_1	52	1	0	field assessment	NA	NA	0	NA
19230	418422_1	82	0	NA	field assessment	NA	NA	0	418422
19230	418422_2	82	1	0	field assessment	NA	NA	1	418422
19230	702674_1	82	1	0	field assessment	NA	NA	0	NA
19230	996278_1	80	1	0	field assessment	NA	NA	0	NA
19234	122578_1	38	1	0	field assessment	NA	NA	0	NA
19234	1303729_1	19	1	0	field assessment	NA	NA	0	1303729
19234	1434801_1	19	1	0	field assessment	NA	NA	0	1434801
19234	1696945_1	19	1	0	field assessment	NA	NA	0	1696945
19234	2090161_1	19	1	0	field assessment	NA	NA	0	2090161
19234	2139313_1	19	1	0	field assessment	NA	NA	0	2139313
19234	28370_1	39	1	0	field assessment	NA	NA	0	NA
19234	34514_1	24	1	0	field assessment	NA	NA	0	NA
19235	100050_1	38	1	0	field assessment	NA	NA	1	NA
19235	107697_1	19	0	NA	field assessment	NA	NA	0	107697
19235	107697_2	19	1	0	field assessment	NA	NA	1	107697
19235	12274_1	39	1	0	field assessment	NA	NA	0	NA
19235	1565873_1	19	0	NA	field assessment	NA	NA	0	1565873
19235	1565873_2	19	1	0	field assessment	NA	NA	1	1565873
19235	2610_1	39	1	0	field assessment	NA	NA	0	NA
19235	28658_1	39	1	0	field assessment	NA	NA	0	NA
19235	435377_1	17	1	0	field assessment	NA	NA	0	435377
19235	517297_1	19	1	0	field assessment	NA	NA	0	517297
19236	23538_1	38	1	0	field assessment	NA	NA	0	NA
19236	44626_1	39	1	0	field assessment	NA	NA	0	NA
19236	72690_1	39	1	0	field assessment	NA	NA	0	NA
19237	1484977_1	19	1	0	field assessment	NA	NA	0	1484977
19237	1566897_1	19	1	0	field assessment	NA	NA	0	1566897
19237	236370_1	26	1	0	field assessment	NA	NA	0	NA
19237	436401_1	19	1	0	field assessment	NA	NA	0	436401
19237	43858_1	26	1	0	field assessment	NA	NA	0	NA
19237	445266_1	26	1	0	field assessment	NA	NA	0	NA
19237	8786_1	39	0	1	field assessment	NA	NA	1	NA
19241	102098_1	39	1	0	field assessment	NA	NA	0	NA
19241	1314993_1	19	1	0	field assessment	short term	NA	0	1314993
19241	1397937_1	19	1	0	field assessment	short term	NA	0	1397937
19241	151250_1	39	1	0	field assessment	NA	NA	0	NA
19241	152753_1	17	1	0	field assessment	NA	NA	0	152753
19241	1860785_1	19	1	0	field assessment	NA	NA	0	1860785
19241	2041009_1	19	0	1	field assessment	NA	NA	0	2041009
19241	32466_1	24	1	0	field assessment	NA	NA	0	NA
19241	40146_1	39	0	NA	field assessment	NA	NA	0	NA
19241	9393_1	17	NA	NA	field assessment	short term	NA	0	9393
19242	105682_1	24	0	NA	field assessment	NA	NA	0	NA
19242	20178_1	24	1	0	field assessment	NA	NA	0	NA
19242	23762_1	39	1	0	field assessment	NA	NA	0	NA
19242	256177_1	19	0	NA	field assessment	NA	NA	0	256177
19242	256177_2	19	1	0	field assessment	NA	NA	1	256177
19242	98002_1	24	1	0	field assessment	NA	NA	0	NA
19243	1550513_1	19	1	0	field assessment	NA	NA	0	1550513
19243	1812657_1	19	1	0	field assessment	NA	NA	0	1812657
19243	501937_1	19	1	0	field assessment	NA	NA	0	501937
19243	764081_1	19	0	NA	field assessment	NA	NA	0	764081
19243	764081_2	19	1	0	field assessment	NA	NA	1	764081
19244	152786_1	24	1	0	field assessment	NA	NA	0	NA
19244	21714_1	26	1	0	field assessment	NA	NA	0	NA
19244	225910_1	26	1	0	field assessment	NA	NA	0	NA
19244	55058_1	26	1	0	field assessment	NA	NA	0	NA
19244	861361_1	17	1	0	field assessment	NA	NA	0	861361
19247	304710_1	52	1	0	field assessment	long term	NA	0	304710
19247	34374_1	50	1	0	field assessment	long term	NA	0	34374
19248	111326_1	39	1	0	field assessment	NA	NA	0	NA
19248	45790_1	24	1	0	field assessment	NA	NA	0	NA
19248	726193_1	17	1	0	field assessment	NA	NA	0	726193
19248	857265_1	17	1	0	field assessment	NA	NA	0	857265
19248	90846_1	24	1	0	field assessment	NA	NA	0	NA
19248	94942_1	39	1	0	field assessment	NA	NA	0	NA
19249	144094_1	25	1	0	field assessment	NA	NA	0	NA
19249	29406_1	24	1	0	field assessment	NA	NA	0	NA
19249	62174_1	24	1	0	field assessment	NA	NA	0	NA
19249	8893_1	24	1	0	field assessment	NA	NA	0	NA
19250	1462449_1	17	1	0	field assessment	NA	NA	0	1462449
19250	464049_1	17	1	0	field assessment	NA	NA	0	464049
19250	627889_2	17	0	NA	field assessment	NA	NA	0	627889
19250	627889_3	17	1	0	field assessment	NA	NA	1	627889
19250	824497_1	17	1	0	field assessment	NA	NA	0	824497
19250	938161_1	19	0	1	field assessment	NA	NA	0	938161
19251	11218_1	38	1	0	field assessment	NA	NA	0	NA
19251	117202_1	24	1	0	field assessment	NA	NA	0	NA
19251	306130_1	24	1	0	field assessment	NA	NA	0	NA
19251	76754_1	24	1	0	field assessment	NA	NA	0	NA
19251	828593_1	17	0	NA	field assessment	NA	NA	0	828593
19251	828593_2	17	1	0	field assessment	NA	NA	1	828593
19255	1117877_1	10	1	0	field assessment	NA	NA	0	NA
19255	128722_1	39	1	0	field assessment	NA	NA	0	NA
19255	1370805_1	17	0	1	field assessment	NA	NA	0	1370805
19255	253621_1	10	1	0	field assessment	NA	NA	0	253621
19255	370386_1	27	0	NA	field assessment	NA	NA	1	NA
19255	370386_2	39	1	0	field assessment	NA	NA	1	NA
19255	38610_1	24	1	0	field assessment	NA	NA	0	NA
19255	455349_2	10	1	0	field assessment	NA	NA	0	NA
19255	853714_1	27	0	NA	field assessment	NA	NA	1	NA
19255	853714_2	39	1	0	field assessment	NA	NA	1	NA
19256	183733_1	10	1	0	field assessment	NA	NA	0	183733
19256	437685_2	10	1	0	field assessment	NA	NA	0	NA
19256	544902_1	50	1	0	field assessment	NA	NA	0	NA
19256	798133_1	10	1	0	field assessment	NA	NA	0	NA
19256	854129_1	15	0	NA	field assessment	NA	NA	0	854129
19256	854129_1	17	0	NA	field assessment	NA	NA	0	854129
19256	854129_2	17	1	0	field assessment	NA	NA	1	854129
19256	919665_1	17	1	0	field assessment	NA	NA	0	919665
19257	120018_1	38	1	0	field assessment	NA	NA	0	NA
19257	129234_1	38	1	0	field assessment	NA	NA	0	NA
19257	304338_1	24	1	0	field assessment	NA	NA	0	NA
19257	431314_1	26	1	0	field assessment	NA	NA	0	NA
19261	198930_1	51	1	0	field assessment	NA	NA	0	198930
19261	302198_1	38	0	NA	field assessment	NA	NA	0	302198
19261	302198_1	82	0	NA	field assessment	NA	NA	0	302198
19261	302198_2	82	1	0	field assessment	NA	NA	1	302198
19261	673910_1	82	1	0	field assessment	NA	NA	0	673910
19261	695297_2	37	1	0	field assessment	NA	NA	0	NA
19261	893046_1	38	1	0	field assessment	NA	NA	0	893046
19262	1011505_1	17	1	0	field assessment	NA	NA	0	1011505
19262	1158961_1	19	1	0	field assessment	NA	NA	0	1158961
19262	1972401_1	17	0	1	field assessment	NA	NA	0	1972401
19262	2207537_1	19	1	0	field assessment	NA	NA	0	2207537
19262	923569_1	17	0	NA	field assessment	NA	NA	0	923569
19262	923569_2	17	1	0	field assessment	NA	NA	1	923569
19262	945969_1	17	1	0	field assessment	NA	NA	0	945969
19262	977713_1	17	0	NA	field assessment	NA	NA	0	977713
19262	977713_2	17	1	0	field assessment	NA	NA	1	977713
19263	1030321_1	17	1	0	field assessment	NA	NA	0	1030321
19263	105458_1	38	1	0	field assessment	NA	NA	0	NA
19263	2285745_1	19	0	1	field assessment	NA	NA	0	2285745
19263	229362_1	27	0	NA	field assessment	NA	NA	1	NA
19263	229362_2	27	1	0	field assessment	NA	NA	1	NA
19263	238578_1	27	1	0	field assessment	NA	NA	0	NA
19263	37557_2	10	NA	NA	field assessment	short term	NA	0	NA
19263	472065_1	10	NA	NA	field assessment	short term	NA	0	NA
19263	798257_1	17	1	0	field assessment	NA	NA	0	798257
19263	802609_1	17	1	0	field assessment	NA	NA	0	802609
19263	817329_1	17	1	0	field assessment	NA	NA	0	817329
19263	825521_1	17	0	1	field assessment	NA	NA	0	825521
19263	863793_1	17	1	0	field assessment	NA	NA	0	863793
19263	896561_1	17	1	0	field assessment	NA	NA	0	896561
19263	996353_2	10	1	0	field assessment	short term	NA	0	NA
19264	274002_1	27	1	0	field assessment	NA	NA	0	NA
19264	30290_1	39	1	0	field assessment	NA	NA	0	NA
19264	863826_1	27	1	0	field assessment	NA	NA	0	NA
19265	1038513_1	17	1	0	field assessment	NA	NA	0	1038513
19265	124278_1	25	1	0	field assessment	NA	NA	0	NA
19265	1630385_1	19	0	NA	field assessment	NA	NA	0	1630385
19265	1630385_2	19	1	0	field assessment	NA	NA	1	1630385
19265	1892529_1	19	1	0	field assessment	NA	NA	0	1892529
19265	1953969_1	19	0	NA	field assessment	NA	NA	0	1953969
19265	1953969_2	19	1	0	field assessment	NA	NA	1	1953969
19265	386422_1	26	1	0	field assessment	NA	NA	0	NA
19265	776369_1	17	0	NA	field assessment	NA	NA	0	776369
19265	776369_2	17	1	0	field assessment	NA	NA	1	776369
19265	910513_1	17	0	1	field assessment	NA	NA	0	910513
19270	992433_1	17	1	0	field assessment	NA	NA	0	992433
19271	1057969_1	17	1	0	field assessment	NA	NA	0	1057969
19271	730289_1	17	0	NA	field assessment	NA	NA	0	730289
19271	730289_2	17	1	0	field assessment	NA	NA	1	730289
19272	177078_1	26	1	0	field assessment	NA	NA	0	NA
19272	20406_1	39	1	0	field assessment	NA	NA	0	NA
19272	21430_1	39	1	0	field assessment	NA	NA	0	NA
19272	38098_1	24	1	0	field assessment	NA	NA	0	NA
19272	5330_1	24	1	0	field assessment	NA	NA	0	NA
19272	758961_1	17	0	NA	field assessment	NA	NA	0	758961
19272	758961_2	17	1	0	field assessment	NA	NA	1	758961
19272	971953_1	17	1	0	field assessment	NA	NA	0	971953
19276	1021105_1	17	1	0	field assessment	NA	NA	0	1021105
19276	169137_1	12	0	NA	field assessment	NA	NA	0	169137
19276	169137_1	17	0	NA	field assessment	NA	NA	0	169137
19276	169137_2	17	1	0	field assessment	NA	NA	1	169137
19276	693425_2	17	1	0	field assessment	NA	NA	0	693425
19277	595121_1	17	1	0	field assessment	NA	NA	0	595121
19277	877745_1	12	0	NA	field assessment	NA	NA	0	877745
19277	877745_1	15	0	NA	field assessment	NA	NA	0	877745
19277	877745_1	17	0	NA	field assessment	NA	NA	0	877745
19277	877745_2	17	1	0	field assessment	NA	NA	1	877745
19278	213942_1	24	1	0	field assessment	NA	NA	0	NA
19278	226230_1	39	1	0	field assessment	NA	NA	0	NA
19278	295862_1	26	1	0	field assessment	NA	NA	0	NA
19278	29622_1	39	1	0	field assessment	NA	NA	0	NA
19278	33718_2	24	1	0	field assessment	NA	NA	0	NA
19278	361398_1	24	1	0	field assessment	NA	NA	0	NA
19278	50102_1	39	1	0	field assessment	NA	NA	0	NA
19278	95158_1	39	1	0	field assessment	NA	NA	0	NA
19279	365745_1	17	0	NA	field assessment	NA	NA	0	365745
19279	365745_2	17	1	0	field assessment	NA	NA	1	365745
19279	890033_1	17	1	0	field assessment	NA	NA	0	890033
19503	281177_1	63	1	0	field assessment	NA	NA	0	NA
19507	297201_1	63	0	NA	field assessment	NA	NA	1	NA
19509	143382_1	63	0	1	field assessment	NA	NA	1	NA
19509	286294_1	63	0	1	field assessment	NA	NA	1	NA
19513	239901_1	63	1	0	field assessment	NA	NA	0	NA
19513	283094_1	63	0	NA	field assessment	NA	NA	1	NA
19513	283094_2	63	1	0	field assessment	NA	NA	1	NA
19513	303721_1	63	0	NA	field assessment	NA	NA	1	NA
19513	303721_2	63	1	0	field assessment	NA	NA	1	NA
19514	1119506_2	63	1	0	field assessment	NA	NA	0	NA
19514	136466_3	63	1	0	field assessment	NA	NA	0	NA
19514	2003969_1	19	1	0	field assessment	NA	NA	0	NA
19515	1971474_1	66	1	0	field assessment	NA	NA	0	NA
19517	1905938_2	66	1	0	field assessment	NA	NA	0	NA
19517	2233618_2	63	1	0	field assessment	NA	NA	0	NA
19520	242262_1	63	0	NA	field assessment	NA	NA	1	NA
19520	242262_2	63	1	0	field assessment	NA	NA	1	NA
19523	115422_1	24	0	NA	field assessment	NA	NA	0	NA
19523	373470_1	24	1	0	field assessment	NA	NA	0	NA
19523	734_1	39	1	0	field assessment	NA	NA	0	NA
19523	951006_1	27	1	0	field assessment	NA	NA	0	NA
19524	174302_1	38	1	0	field assessment	NA	NA	0	NA
19524	43230_1	38	1	0	field assessment	NA	NA	0	NA
19524	55518_1	27	1	0	field assessment	NA	NA	1	NA
19524	60_1	12	1	0	field assessment	NA	NA	0	NA
19524	60894_1	39	1	0	field assessment	NA	NA	0	NA
19536	1150886_2	51	1	0	field assessment	NA	NA	0	NA
19536	11742_1	38	1	0	field assessment	NA	NA	0	NA
19536	175582_1	38	1	0	field assessment	NA	NA	0	NA
19536	212446_1	38	1	0	field assessment	NA	NA	0	NA
19536	28126_1	38	1	0	field assessment	NA	NA	0	NA
19541	300649_1	51	1	0	field assessment	NA	NA	0	NA
19542	315329_1	50	1	0	field assessment	NA	NA	0	NA
19543	141010_1	50	1	0	field assessment	NA	NA	0	NA
19543	1583446_1	55	1	0	field assessment	NA	NA	0	NA
19543	267986_2	80	1	0	field assessment	NA	NA	0	NA
19543	323154_2	52	1	0	field assessment	NA	NA	0	NA
19543	398529_2	51	1	0	field assessment	NA	NA	0	NA
19543	498886_2	55	1	0	field assessment	NA	NA	0	NA
19543	58433_2	52	1	0	field assessment	NA	NA	0	NA
19543	589698_3	53	1	0	field assessment	NA	NA	0	NA
19543	59090_1	50	1	0	field assessment	NA	NA	0	NA
19543	654598_2	50	1	0	field assessment	NA	NA	0	NA
19543	89810_1	50	1	0	field assessment	NA	NA	0	NA
19544	143602_2	55	1	0	field assessment	NA	NA	0	NA
19544	222418_1	27	1	0	field assessment	NA	NA	0	NA
19544	386258_1	27	0	NA	field assessment	NA	NA	0	NA
19544	4632918_1	56	1	0	field assessment	NA	NA	1	NA
19544	55058_1	24	1	0	field assessment	NA	NA	0	NA
19544	979286_2	51	1	0	field assessment	NA	NA	0	NA
19553	4184757_1	23	0	NA	field assessment	NA	NA	1	NA
19554	116950_1	50	1	0	field assessment	NA	NA	0	NA
19554	1498102_2	80	1	0	field assessment	NA	NA	0	NA
19554	23086_1	82	1	0	field assessment	NA	NA	0	NA
19554	743982_1	51	1	0	field assessment	NA	NA	0	NA
19554	753630_2	39	1	0	field assessment	NA	NA	0	NA
19554	959958_1	82	1	0	field assessment	NA	NA	0	NA
19557	906998_1	80	1	0	field assessment	NA	NA	1	NA
19562	87250_2	52	1	0	field assessment	NA	NA	0	NA
19570	33_1	15	1	0	field assessment	NA	NA	0	NA
19570	38_2	15	1	0	field assessment	NA	NA	0	NA
19571	1_1	15	1	0	field assessment	NA	NA	0	NA
19572	1062930_1	55	1	0	field assessment	NA	NA	0	NA
19572	368758_1	38	1	0	field assessment	NA	NA	1	NA
19576	21_2	15	1	0	field assessment	NA	NA	0	NA
19576	8_2	15	1	0	field assessment	NA	NA	0	NA
19577	20081_1	15	1	0	field assessment	NA	NA	0	NA
